C4B0890D-F795-5936-5F56-28B4BC3AA9C8_time (s),C4B0890D-F795-5936-5F56-28B4BC3AA9C8_raw_resistance
12.195,40.26134490966797
12.196,40.5792350769043
12.211,40.739051818847656
12.212,40.26134490966797
12.231,40.739051818847656
12.241,40.5792350769043
12.254,40.5792350769043
12.255,40.739051818847656
12.27,40.739051818847656
12.271,40.899452209472656
12.287,40.1032600402832
12.288,40.41999816894531
12.298,41.54696273803711
12.299,41.874305725097656
12.314,44.235294342041016
12.315,44.93307876586914
12.334,45.64161682128906
12.334,45.109195709228516
12.344,45.64161682128906
12.344,45.285987854003906
12.364,47.64763641357422
12.364,46.908203125
12.374,48.97005844116211
12.374,49.1619987487793
12.394,47.64763641357422
12.394,47.46168899536133
12.404,47.64763641357422
12.404,47.64763641357422
12.424,50.527381896972656
12.424,50.725608825683594
12.434,51.52663803100586
12.434,51.932098388671875
12.466,53.377872467041016
12.467,53.79874038696289
12.482,59.37389373779297
12.483,60.563758850097656
12.493,70.84558868408203
12.494,71.42610931396484
12.509,79.52894592285156
12.51,79.52894592285156
12.525,89.20680236816406
12.526,88.43943786621094
12.541,91.56195831298828
12.542,94.0
12.555,103.72413635253906
12.556,104.67507934570312
12.575,108.0999984741211
12.575,106.12420654296875
12.585,119.3702392578125
12.585,120.52961730957031
12.605,168.60986328125
12.605,171.5500030517578
12.615,296.4356994628906
12.615,298.9064636230469
12.643,311.8134460449219
12.663,325.7209167480469
12.673,309.1555480957031
12.709,306.5367736816406
12.719,357.0420227050781
12.739,357.0420227050781
12.769,343.9024353027344
12.778,340.75
12.798,298.9064636230469
12.808,317.25
12.828,198.31121826171875
12.838,194.61306762695312
12.858,112.20861053466797
12.868,110.12744903564453
12.888,98.25981903076172
12.898,99.14286041259766
12.915,99.58841705322266
12.935,97.8222885131836
12.945,98.25981903076172
12.961,96.52537536621094
12.973,94.83185577392578
12.991,93.17784118652344
13.003,91.1637954711914
13.019,92.36521911621094
13.039,88.05899047851562
13.069,89.20680236816406
13.079,84.36885070800781
13.095,84.72876739501953
13.111,80.875
13.127,81.90348815917969
13.138,80.53581237792969
13.158,80.875
13.168,77.56217956542969
13.188,76.92010498046875
13.198,72.90274047851562
13.218,74.11083221435547
13.228,67.75179290771484
13.248,68.30215454101562
13.258,68.57933044433594
13.278,67.75179290771484
13.288,64.81627655029297
13.308,64.81627655029297
13.318,63.531036376953125
13.338,64.04157257080078
13.368,55.737178802490234
13.378,55.518123626708984
13.398,55.082801818847656
13.408,55.518123626708984
13.428,54.22315979003906
13.438,54.22315979003906
13.458,51.32515335083008
13.468,51.32515335083008
13.486,48.97005844116211
13.506,48.77888488769531
13.506,48.20989990234375
13.536,48.39881134033203
13.536,47.27647018432617
13.565,47.64763641357422
13.576,47.46168899536133
13.591,47.27647018432617
13.611,45.463462829589844
13.611,45.64161682128906
13.641,45.64161682128906
13.663,45.64161682128906
13.679,46.36116409301758
13.695,46.180233001708984
13.711,45.285987854003906
13.726,44.93307876586914
13.746,45.285987854003906
13.746,45.109195709228516
13.756,44.757633209228516
13.772,44.58285903930664
13.783,44.40874481201172
13.799,44.235294342041016
13.815,44.0625
13.831,44.40874481201172
13.844,44.235294342041016
13.86,44.235294342041016
13.876,43.718868255615234
13.891,43.890357971191406
13.907,43.718868255615234
13.918,43.718868255615234
13.934,43.54802322387695
13.966,43.890357971191406
14.001,43.718868255615234
14.001,43.718868255615234
14.011,43.54802322387695
14.031,43.3778190612793
14.031,43.208255767822266
14.041,43.718868255615234
14.061,43.54802322387695
14.061,43.3778190612793
14.071,42.7033576965332
14.091,42.871028900146484
14.091,43.3778190612793
14.101,43.54802322387695
14.121,44.0625
14.121,43.890357971191406
14.13,43.718868255615234
14.145,43.54802322387695
14.165,43.718868255615234
14.173,43.3778190612793
14.189,49.35470962524414
14.205,49.742454528808594
14.221,53.587867736816406
14.235,53.79874038696289
14.265,56.84665298461914
14.285,57.07143020629883
14.295,59.13907241821289
14.315,57.980350494384766
14.325,61.78054428100586
14.345,61.2905387878418
14.355,65.07691955566406
14.375,66.13176727294922
14.385,67.47856903076172
14.405,66.66666412353516
14.413,69.13768005371094
14.429,69.13768005371094
14.445,73.20249938964844
14.461,75.96930694580078
14.477,87.68067169189453
14.489,96.09821319580078
14.505,286.8958435058594
14.521,109.10713958740234
14.536,121.11538696289062
14.566,145.32400512695312
14.586,277.8716125488281
14.586,296.4356994628906
14.596,309.1555480957031
14.616,350.3636474609375
14.616,371.09564208984375
14.626,357.0420227050781
14.646,311.8134460449219
14.646,298.9064636230469
14.656,309.1555480957031
14.671,337.64801025390625
14.686,317.25
14.706,298.9064636230469
14.706,286.8958435058594
14.716,167.64732360839844
14.736,91.1637954711914
14.736,87.3044662475586
14.746,85.09066009521484
14.766,79.86280059814453
14.766,76.92010498046875
14.776,73.80653381347656
14.795,72.30769348144531
14.805,69.13768005371094
14.825,67.47856903076172
14.833,66.3985824584961
14.865,62.275001525878906
14.881,53.377872467041016
14.897,53.79874038696289
14.912,52.96049880981445
14.922,53.16875076293945
14.929,49.1619987487793
14.94,48.97005844116211
14.941,46.908203125
14.956,47.27647018432617
14.957,46.180233001708984
14.972,46.36116409301758
14.973,46.180233001708984
14.986,46.0
14.987,45.109195709228516
15.002,45.285987854003906
15.003,44.0625
15.017,44.235294342041016
15.017,44.58285903930664
15.027,45.109195709228516
15.045,43.718868255615234
15.061,43.890357971191406
15.077,43.208255767822266
15.092,43.03932571411133
15.102,43.208255767822266
15.109,43.208255767822266
15.12,43.54802322387695
15.121,43.890357971191406
15.136,43.3778190612793
15.137,42.871028900146484
15.166,43.03932571411133
15.167,43.54802322387695
15.194,43.208255767822266
15.195,43.208255767822266
15.23,42.871028900146484
15.23,43.03932571411133
15.255,43.03932571411133
15.256,43.3778190612793
15.287,43.3778190612793
15.288,42.871028900146484
15.314,43.03932571411133
15.315,43.718868255615234
15.33,44.40874481201172
15.331,44.235294342041016
15.346,43.890357971191406
15.347,44.0625
15.362,44.58285903930664
15.363,45.285987854003906
15.375,45.463462829589844
15.376,44.93307876586914
15.391,45.463462829589844
15.392,46.0
15.407,46.180233001708984
15.408,48.588470458984375
15.422,48.77888488769531
15.422,53.79874038696289
15.432,54.436710357666016
15.45,58.21006393432617
15.466,58.9052848815918
15.482,59.60975646972656
15.496,58.9052848815918
15.512,58.9052848815918
15.526,58.9052848815918
15.542,63.531036376953125
15.569,63.531036376953125
15.585,66.3985824584961
15.601,67.75179290771484
15.617,76.28461456298828
15.627,77.24031066894531
15.637,93.58772277832031
15.664,92.77034759521484
15.673,94.41470336914062
15.689,95.25148010253906
15.705,123.5
15.721,119.94791412353516
15.737,109.10713958740234
15.752,107.60128784179688
15.762,133.0786590576172
15.769,135.81748962402344
15.78,137.9269256591797
15.781,135.81748962402344
15.796,242.6445770263672
15.797,239.19642639160156
15.812,265.21429443359375
15.813,284.5931091308594
15.824,328.6328125
15.825,328.6328125
15.84,291.5986022949219
15.841,291.5986022949219
15.872,314.51129150390625
15.873,317.25
15.887,277.8716125488281
15.887,280.0816345214844
15.897,249.79629516601562
15.915,239.19642639160156
15.931,280.0816345214844
15.947,168.60986328125
15.959,98.69999694824219
15.975,91.9624252319336
15.991,91.56195831298828
16.007,89.59375
16.019,86.18836212158203
16.039,81.55882263183594
16.049,79.19685363769531
16.069,77.24031066894531
16.079,84.36885070800781
16.099,75.34351348876953
16.109,73.5037612915039
16.129,69.70145416259766
16.138,66.66666412353516
16.17,66.66666412353516
16.186,65.33878326416016
16.202,51.32515335083008
16.217,51.72895431518555
16.227,51.32515335083008
16.234,48.588470458984375
16.245,46.54280090332031
16.246,46.36116409301758
16.261,45.64161682128906
16.262,44.757633209228516
16.277,43.718868255615234
16.278,43.890357971191406
16.292,43.208255767822266
16.292,42.871028900146484
16.319,42.36988830566406
16.32,42.20408248901367
16.335,42.03888702392578
16.336,42.03888702392578
16.351,42.536312103271484
16.352,42.536312103271484
16.367,42.7033576965332
16.368,41.874305725097656
16.379,42.36988830566406
16.38,42.536312103271484
16.399,41.874305725097656
16.399,42.03888702392578
16.409,41.874305725097656
16.409,43.3778190612793
16.429,43.718868255615234
16.429,46.908203125
16.439,47.091976165771484
16.439,47.091976165771484
16.469,47.091976165771484
16.469,47.091976165771484
16.489,47.091976165771484
16.489,48.39881134033203
16.499,48.588470458984375
16.499,50.13333511352539
16.519,50.725608825683594
16.519,50.527381896972656
16.549,50.725608825683594
16.549,50.13333511352539
16.559,50.13333511352539
16.559,53.79874038696289
16.579,54.436710357666016
16.579,56.84665298461914
16.589,57.75163269042969
16.589,62.275001525878906
16.609,62.52391815185547
16.609,72.60447692871094
16.619,74.11083221435547
16.619,83.30081176757812
16.639,81.90348815917969
16.639,90.37428283691406
16.649,87.68067169189453
16.649,104.67507934570312
16.669,106.61341857910156
16.669,108.60194396972656
16.679,110.12744903564453
16.679,120.52961730957031
16.699,124.71785736083984
16.699,137.2183837890625
16.709,137.9269256591797
16.709,142.29527282714844
16.729,146.875
16.729,289.23077392578125
16.739,277.8716125488281
16.739,291.5986022949219
16.769,296.4356994628906
16.769,350.3636474609375
16.789,350.3636474609375
16.789,325.7209167480469
16.799,314.51129150390625
16.799,371.09564208984375
16.819,371.09564208984375
16.819,309.1555480957031
16.828,275.6912841796875
16.829,110.12744903564453
16.844,114.88888549804688
16.845,96.95509338378906
16.86,87.68067169189453
16.861,79.19685363769531
16.876,79.19685363769531
16.877,77.56217956542969
16.892,77.56217956542969
16.893,86.18836212158203
16.903,83.30081176757812
16.904,66.3985824584961
16.934,67.20664978027344
16.95,69.41888427734375
16.97,69.98540496826172
16.978,64.81627655029297
16.994,54.436710357666016
17.01,39.7888069152832
17.026,39.63243103027344
17.042,40.41999816894531
17.069,40.5792350769043
17.085,37.79894256591797
17.101,36.764808654785156
17.117,35.33047866821289
17.128,35.18974304199219
17.144,34.0809440612793
17.176,33.537689208984375
17.192,33.403011322021484
17.203,33.67281723022461
17.223,33.537689208984375
17.233,33.1349983215332
17.253,43.3778190612793
17.263,47.64763641357422
17.283,50.924644470214844
17.313,56.400001525878906
17.323,67.47856903076172
17.343,97.8222885131836
17.373,100.48773193359375
17.383,124.71785736083984
17.403,137.2183837890625
17.413,309.1555480957031
17.433,311.8134460449219
17.443,106.12420654296875
17.463,91.1637954711914
17.473,76.92010498046875
17.479,61.04719161987305
17.491,64.29861450195312
17.492,65.86619567871094
17.507,60.563758850097656
17.508,52.96049880981445
17.518,39.476619720458984
17.519,41.38418960571289
17.534,40.5792350769043
17.535,37.6496467590332
17.55,36.91099548339844
17.551,34.493221282958984
17.566,34.770408630371094
17.567,36.04145050048828
17.582,34.770408630371094
17.583,33.537689208984375
17.597,36.18511962890625
17.597,35.47169876098633
17.617,36.04145050048828
17.627,34.0809440612793
17.639,36.47395706176758
17.64,39.476619720458984
17.671,45.109195709228516
17.672,50.13333511352539
17.687,57.07143020629883
17.688,61.53498840332031
17.698,76.6015396118164
17.699,89.59375
17.736,102.31987762451172
17.736,109.10713958740234
17.744,133.75564575195312
17.745,282.3219299316406
17.76,109.10713958740234
17.761,91.56195831298828
17.776,73.5037612915039
17.777,68.57933044433594
17.792,61.04719161987305
17.793,64.55684661865234
17.819,61.04719161987305
17.82,60.084632873535156
17.835,49.54819107055664
17.836,41.710330963134766
17.851,43.718868255615234
17.852,42.536312103271484
17.867,41.710330963134766
17.868,38.09911346435547
17.878,36.764808654785156
17.879,36.329288482666016
17.894,37.20490264892578
17.895,34.90970993041992
17.91,34.35533142089844
17.911,36.6191291809082
17.926,36.764808654785156
17.927,37.6496467590332
17.942,40.739051818847656
17.943,40.26134490966797
17.969,40.899452209472656
17.97,42.03888702392578
17.985,47.27647018432617
17.986,57.29718017578125
18.001,69.13768005371094
18.002,86.93035888671875
18.017,96.95509338378906
18.018,96.95509338378906
18.028,242.6445770263672
18.029,261.2115478515625
18.044,265.21429443359375
18.045,146.0963897705078
18.06,99.14286041259766
18.061,82.59838104248047
18.076,75.65560913085938
18.077,58.67252731323242
18.092,61.53498840332031
18.093,50.527381896972656
18.107,40.739051818847656
18.107,42.7033576965332
18.127,41.06044006347656
18.137,39.476619720458984
18.149,37.6496467590332
18.15,35.755592346191406
18.165,35.755592346191406
18.166,34.0809440612793
18.185,33.1349983215332
18.185,35.6134033203125
18.195,34.770408630371094
18.195,34.6315803527832
18.215,33.94444274902344
18.215,43.208255767822266
18.225,47.091976165771484
18.225,47.64763641357422
18.245,50.13333511352539
18.245,53.377872467041016
18.27,53.587867736816406
18.271,53.377872467041016
18.286,58.9052848815918
18.287,69.70145416259766
18.302,77.56217956542969
18.303,93.17784118652344
18.317,88.43943786621094
18.317,97.8222885131836
18.337,221.6089324951172
18.345,124.10675811767578
18.362,267.2549133300781
18.363,314.51129150390625
18.373,532.2891845703125
18.374,301.4130554199219
18.389,284.5931091308594
18.39,235.82940673828125
18.405,286.8958435058594
18.406,194.61306762695312
18.421,124.10675811767578
18.422,91.56195831298828
18.437,89.98290252685547
18.438,86.18836212158203
18.464,83.30081176757812
18.465,83.30081176757812
18.48,83.65489196777344
18.481,81.55882263183594
18.512,80.53581237792969
18.513,76.28461456298828
18.527,78.2109375
18.527,72.60447692871094
18.547,73.20249938964844
18.556,69.41888427734375
18.57,69.41888427734375
18.57,73.20249938964844
18.585,72.90274047851562
18.586,69.41888427734375
18.601,70.55745697021484
18.602,68.02631378173828
18.621,68.85783386230469
18.621,66.66666412353516
18.631,65.60187530517578
18.631,63.02517318725586
18.65,63.02517318725586
18.65,63.531036376953125
18.66,63.02517318725586
18.66,52.96049880981445
18.68,52.13608169555664
18.68,49.35470962524414
18.69,49.54819107055664
18.69,52.13608169555664
18.71,52.34090805053711
18.71,46.908203125
18.72,46.36116409301758
18.72,45.820465087890625
18.74,45.64161682128906
18.74,44.0625
18.749,44.0625
18.75,43.890357971191406
18.765,44.0625
18.766,43.54802322387695
18.781,43.03932571411133
18.782,42.36988830566406
18.812,42.20408248901367
18.812,42.03888702392578
18.832,41.874305725097656
18.842,43.03932571411133
18.854,43.03932571411133
18.855,41.874305725097656
18.87,41.874305725097656
18.871,41.22201919555664
18.886,41.38418960571289
18.887,41.22201919555664
18.902,41.22201919555664
18.903,41.22201919555664
18.917,41.06044006347656
18.917,41.22201919555664
18.937,40.899452209472656
18.945,40.739051818847656
18.962,40.899452209472656
18.963,40.739051818847656
18.977,40.739051818847656
18.977,40.739051818847656
18.997,40.739051818847656
19.007,40.899452209472656
19.023,40.5792350769043
19.023,40.5792350769043
19.033,40.739051818847656
19.033,41.22201919555664
19.053,40.899452209472656
19.053,41.22201919555664
19.063,41.38418960571289
19.063,41.710330963134766
19.095,41.54696273803711
19.096,41.54696273803711
19.127,41.54696273803711
19.128,41.38418960571289
19.154,41.54696273803711
19.155,41.874305725097656
19.17,41.874305725097656
19.171,42.36988830566406
19.186,42.20408248901367
19.187,42.7033576965332
19.198,42.7033576965332
19.199,42.871028900146484
19.214,42.7033576965332
19.215,43.54802322387695
19.23,43.3778190612793
19.231,45.285987854003906
19.246,45.285987854003906
19.247,50.13333511352539
19.26,50.527381896972656
19.261,52.13608169555664
19.29,52.13608169555664
19.291,56.1781120300293
19.306,55.95717239379883
19.307,57.5239143371582
19.318,57.5239143371582
19.319,58.44078826904297
19.334,58.44078826904297
19.335,72.30769348144531
19.354,72.01237487792969
19.354,85.09066009521484
19.364,86.18836212158203
19.364,96.52537536621094
19.411,96.09821319580078
19.412,99.58841705322266
19.426,101.85758209228516
19.426,109.10713958740234
19.446,104.19811248779297
19.446,117.0989761352539
19.456,111.68316650390625
19.456,134.43772888183594
19.476,131.73977661132812
19.476,135.81748962402344
19.483,132.40672302246094
19.484,267.2549133300781
19.499,277.8716125488281
19.5,322.8538513183594
19.515,303.9562072753906
19.516,322.8538513183594
19.531,322.8538513183594
19.532,317.25
19.547,320.0305480957031
19.548,306.5367736816406
19.562,309.1555480957031
19.562,298.9064636230469
19.582,291.5986022949219
19.592,298.9064636230469
19.604,265.21429443359375
19.605,206.05789184570312
19.62,124.10675811767578
19.621,92.36521911621094
19.636,85.45454406738281
19.637,83.65489196777344
19.651,82.94864654541016
19.651,78.86649322509766
19.671,76.28461456298828
19.671,72.30769348144531
19.681,75.65560913085938
19.681,71.42610931396484
19.712,67.20664978027344
19.712,66.93601989746094
19.732,70.2707290649414
19.742,65.60187530517578
19.758,63.531036376953125
19.758,63.277523040771484
19.768,61.78054428100586
19.768,50.725608825683594
19.788,49.742454528808594
19.788,50.725608825683594
19.816,48.39881134033203
19.832,44.0625
19.846,43.890357971191406
19.861,43.54802322387695
19.881,42.536312103271484
19.889,42.03888702392578
19.904,43.208255767822266
19.92,41.38418960571289
19.936,41.54696273803711
19.951,40.5792350769043
19.971,40.739051818847656
19.979,40.5792350769043
20.01,41.06044006347656
20.026,40.899452209472656
20.041,40.899452209472656
20.061,40.899452209472656
20.069,40.5792350769043
20.084,40.26134490966797
20.1,40.5792350769043
20.116,40.1032600402832
20.129,40.5792350769043
20.145,41.54696273803711
20.161,44.235294342041016
20.176,44.58285903930664
20.196,44.58285903930664
20.204,45.820465087890625
20.223,47.64763641357422
20.233,47.091976165771484
20.253,47.27647018432617
20.263,49.742454528808594
20.283,52.13608169555664
20.313,59.60975646972656
20.323,65.33878326416016
20.343,75.03299713134766
20.353,86.93035888671875
20.385,89.20680236816406
20.401,99.14286041259766
20.416,112.73754119873047
20.436,169.58108520507812
20.444,246.1768341064453
20.459,267.2549133300781
20.475,334.5952453613281
20.491,325.7209167480469
20.506,277.8716125488281
20.526,317.25
20.534,267.2549133300781
20.549,271.4172058105469
20.565,173.55503845214844
20.581,109.10713958740234
20.609,94.0
20.625,97.38739013671875
20.645,90.37428283691406
20.654,88.05899047851562
20.673,86.55833435058594
20.683,80.875
20.703,77.24031066894531
20.713,80.19841003417969
20.733,71.42610931396484
20.743,73.20249938964844
20.763,69.98540496826172
20.773,66.66666412353516
20.793,64.81627655029297
20.803,65.07691955566406
20.823,57.5239143371582
20.823,52.34090805053711
20.836,54.86652374267578
20.837,51.932098388671875
20.852,47.64763641357422
20.853,47.27647018432617
20.864,46.0
20.865,45.820465087890625
20.88,43.718868255615234
20.881,43.890357971191406
20.911,44.0625
20.911,43.718868255615234
20.931,43.03932571411133
20.931,42.536312103271484
20.939,42.7033576965332
20.939,42.36988830566406
20.958,42.536312103271484
20.958,42.536312103271484
20.968,42.536312103271484
20.968,42.03888702392578
20.988,42.20408248901367
20.988,42.03888702392578
20.998,41.874305725097656
20.998,41.22201919555664
21.018,41.38418960571289
21.018,41.710330963134766
21.028,41.22201919555664
21.028,41.710330963134766
21.048,41.22201919555664
21.048,42.536312103271484
21.058,47.834320068359375
21.058,55.29999923706055
21.078,55.082801818847656
21.078,58.21006393432617
21.088,62.0272102355957
21.088,65.33878326416016
21.108,66.66666412353516
21.108,69.70145416259766
21.118,85.09066009521484
21.118,89.98290252685547
21.138,106.61341857910156
21.138,106.61341857910156
21.148,107.60128784179688
21.148,107.60128784179688
21.168,125.95323944091797
21.168,121.70526123046875
21.178,239.19642639160156
21.178,145.32400512695312
21.21,150.05328369140625
21.211,144.55776977539062
21.226,325.7209167480469
21.227,317.25
21.242,311.8134460449219
21.243,328.6328125
21.254,289.23077392578125
21.255,294.0
21.27,296.4356994628906
21.271,301.4130554199219
21.286,244.39999389648438
21.287,242.6445770263672
21.306,259.2484130859375
21.306,261.2115478515625
21.316,177.6775665283203
21.316,170.5610809326172
21.336,128.4781036376953
21.336,124.10675811767578
21.346,91.9624252319336
21.346,91.56195831298828
21.366,96.52537536621094
21.366,96.52537536621094
21.376,88.82203674316406
21.376,88.05899047851562
21.396,86.93035888671875
21.396,85.82044219970703
21.406,82.59838104248047
21.406,83.30081176757812
21.421,77.88571166992188
21.422,78.53785705566406
21.437,79.19685363769531
21.438,81.21600341796875
21.449,76.6015396118164
21.45,77.24031066894531
21.465,75.34351348876953
21.466,73.5037612915039
21.481,70.55745697021484
21.482,71.71852111816406
21.509,69.98540496826172
21.51,70.55745697021484
21.525,65.60187530517578
21.526,66.3985824584961
21.541,66.3985824584961
21.542,66.13176727294922
21.557,63.277523040771484
21.558,62.52391815185547
21.569,51.932098388671875
21.57,51.72895431518555
21.585,54.436710357666016
21.586,53.79874038696289
21.601,50.527381896972656
21.602,50.329959869384766
21.617,45.64161682128906
21.618,45.820465087890625
21.629,45.820465087890625
21.63,45.820465087890625
21.661,44.757633209228516
21.662,44.93307876586914
21.677,43.208255767822266
21.678,43.208255767822266
21.697,42.871028900146484
21.707,43.03932571411133
21.722,43.718868255615234
21.723,43.718868255615234
21.742,42.7033576965332
21.751,42.7033576965332
21.764,42.7033576965332
21.765,42.871028900146484
21.78,42.871028900146484
21.781,43.03932571411133
21.812,42.871028900146484
21.813,42.7033576965332
21.843,42.36988830566406
21.843,42.36988830566406
21.853,42.20408248901367
21.853,41.874305725097656
21.873,42.36988830566406
21.873,42.36988830566406
21.883,42.871028900146484
21.883,42.7033576965332
21.903,42.03888702392578
21.903,41.710330963134766
21.913,42.36988830566406
21.913,42.36988830566406
21.933,42.03888702392578
21.933,41.874305725097656
21.943,42.7033576965332
21.943,42.536312103271484
21.959,42.7033576965332
21.96,43.208255767822266
21.975,42.536312103271484
21.976,42.871028900146484
21.991,43.208255767822266
21.992,43.3778190612793
22.007,43.890357971191406
22.008,44.0625
22.019,43.718868255615234
22.02,43.890357971191406
22.035,44.235294342041016
22.036,43.890357971191406
22.051,44.235294342041016
22.052,44.235294342041016
22.071,43.890357971191406
22.071,44.235294342041016
22.081,44.58285903930664
22.081,44.757633209228516
22.109,45.463462829589844
22.11,45.463462829589844
22.129,49.9375
22.129,50.527381896972656
22.139,54.436710357666016
22.139,54.651161193847656
22.159,58.21006393432617
22.159,59.13907241821289
22.169,58.21006393432617
22.169,58.44078826904297
22.189,60.563758850097656
22.189,60.804931640625
22.199,64.81627655029297
22.199,66.3985824584961
22.219,81.55882263183594
22.219,84.01090240478516
22.229,93.58772277832031
22.229,93.58772277832031
22.249,99.58841705322266
22.249,101.39814758300781
22.259,106.61341857910156
22.259,112.20861053466797
22.278,113.2699966430664
22.278,113.2699966430664
22.288,137.9269256591797
22.288,136.51527404785156
22.304,286.8958435058594
22.305,301.4130554199219
22.32,350.3636474609375
22.321,337.64801025390625
22.34,569.423095703125
22.34,289.23077392578125
22.35,314.51129150390625
22.35,309.1555480957031
22.369,284.5931091308594
22.369,282.3219299316406
22.379,269.3223571777344
22.379,273.5400085449219
22.411,249.79629516601562
22.412,247.9754638671875
22.427,249.79629516601562
22.428,249.79629516601562
22.439,234.17544555664062
22.44,223.11798095703125
22.455,217.1813201904297
22.456,203.421875
22.471,194.61306762695312
22.472,197.0659942626953
22.487,193.40499877929688
22.488,192.20895385742188
22.499,192.20895385742188
22.5,194.61306762695312
22.519,193.40499877929688
22.519,193.40499877929688
22.529,192.20895385742188
22.529,188.69117736816406
22.549,189.8522186279297
22.549,191.02474975585938
22.559,191.02474975585938
22.559,194.61306762695312
22.579,197.0659942626953
22.579,193.40499877929688
22.589,185.27536010742188
22.589,183.05262756347656
22.608,210.11764526367188
22.608,163.88157653808594
22.618,103.25312805175781
22.618,105.15505981445312
22.638,86.55833435058594
22.638,84.36885070800781
22.648,82.59838104248047
22.648,80.53581237792969
22.664,79.86280059814453
22.665,77.88571166992188
22.68,80.19841003417969
22.681,80.19841003417969
22.712,75.65560913085938
22.713,75.65560913085938
22.724,76.6015396118164
22.725,74.41666412353516
22.74,73.80653381347656
22.741,75.96930694580078
22.756,76.28461456298828
22.757,74.41666412353516
22.772,74.11083221435547
22.773,70.2707290649414
22.784,70.55745697021484
22.785,69.98540496826172
22.822,68.57933044433594
22.822,69.13768005371094
22.844,68.30215454101562
22.86,62.275001525878906
22.876,62.275001525878906
22.892,60.32366180419922
22.904,60.084632873535156
22.936,52.54658508300781
22.956,52.13608169555664
22.966,53.16875076293945
22.986,53.587867736816406
23.016,51.32515335083008
23.026,50.725608825683594
23.046,47.64763641357422
23.056,47.64763641357422
23.076,46.0
23.086,45.463462829589844
23.106,45.109195709228516
23.136,45.109195709228516
23.146,43.208255767822266
23.162,43.3778190612793
23.174,42.7033576965332
23.19,42.36988830566406
23.21,43.3778190612793
23.226,43.3778190612793
23.236,42.871028900146484
23.256,42.871028900146484
23.264,41.874305725097656
23.28,42.03888702392578
23.312,41.874305725097656
23.324,41.710330963134766
23.34,41.710330963134766
23.372,41.54696273803711
23.384,41.22201919555664
23.404,41.06044006347656
23.417,41.38418960571289
23.429,41.22201919555664
23.445,41.06044006347656
23.465,41.06044006347656
23.475,41.06044006347656
23.495,41.38418960571289
23.505,41.06044006347656
23.525,40.739051818847656
23.535,40.899452209472656
23.555,40.739051818847656
23.564,40.899452209472656
23.583,41.06044006347656
23.613,41.06044006347656
23.623,41.38418960571289
23.643,41.06044006347656
23.653,41.22201919555664
23.673,41.54696273803711
23.683,41.38418960571289
23.703,41.710330963134766
23.713,41.22201919555664
23.729,42.536312103271484
23.745,44.40874481201172
23.761,49.1619987487793
23.777,52.75311279296875
23.789,55.082801818847656
23.809,56.1781120300293
23.819,58.9052848815918
23.834,63.02517318725586
23.85,64.81627655029297
23.866,65.33878326416016
23.882,69.98540496826172
23.909,82.59838104248047
23.929,90.76790618896484
23.939,102.31987762451172
23.959,106.12420654296875
23.969,137.2183837890625
24.001,247.9754638671875
24.017,251.63975524902344
24.032,265.21429443359375
24.052,337.64801025390625
24.052,340.75
24.074,322.8538513183594
24.094,291.5986022949219
24.104,298.9064636230469
24.123,240.91018676757812
24.133,259.2484130859375
24.139,188.69117736816406
24.155,106.12420654296875
24.155,89.59375
24.165,96.09821319580078
24.165,88.43943786621094
24.185,84.72876739501953
24.185,82.25
24.211,82.59838104248047
24.212,83.30081176757812
24.231,82.59838104248047
24.231,78.2109375
24.258,79.52894592285156
24.274,78.86649322509766
24.274,77.56217956542969
24.284,77.24031066894531
24.284,75.34351348876953
24.304,72.90274047851562
24.304,73.80653381347656
24.314,69.41888427734375
24.314,69.98540496826172
24.334,66.93601989746094
24.334,68.57933044433594
24.344,62.77397155761719
24.344,63.78571319580078
24.364,62.77397155761719
24.364,62.275001525878906
24.374,50.527381896972656
24.374,50.924644470214844
24.394,50.924644470214844
24.394,50.527381896972656
24.404,51.72895431518555
24.404,51.32515335083008
24.424,46.908203125
24.424,47.091976165771484
24.434,46.180233001708984
24.434,45.463462829589844
24.454,44.0625
24.454,44.0625
24.464,43.3778190612793
24.464,41.710330963134766
24.484,41.54696273803711
24.484,42.7033576965332
24.514,41.874305725097656
24.514,41.874305725097656
24.524,42.03888702392578
24.524,41.22201919555664
24.543,41.54696273803711
24.544,41.54696273803711
24.553,41.874305725097656
24.575,41.38418960571289
24.584,41.38418960571289
24.617,42.03888702392578
24.632,41.54696273803711
24.652,41.710330963134766
24.652,41.874305725097656
24.674,42.03888702392578
24.69,42.03888702392578
24.706,41.54696273803711
24.722,41.54696273803711
24.737,42.20408248901367
24.757,42.36988830566406
24.757,42.7033576965332
24.779,42.871028900146484
24.815,43.03932571411133
24.824,43.890357971191406
24.84,43.208255767822266
24.856,42.871028900146484
24.872,44.58285903930664
24.887,45.820465087890625
24.907,52.75311279296875
24.907,54.86652374267578
24.929,57.29718017578125
24.949,59.60975646972656
24.959,68.02631378173828
24.979,74.72405242919922
24.989,84.36885070800781
25.009,94.41470336914062
25.039,103.25312805175781
25.049,109.10713958740234
25.069,117.0989761352539
25.079,137.9269256591797
25.111,133.75564575195312
25.127,284.5931091308594
25.141,289.23077392578125
25.161,325.7209167480469
25.184,271.4172058105469
25.2,309.1555480957031
25.216,296.4356994628906
25.232,244.39999389648438
25.263,340.75
25.273,131.07777404785156
25.28,88.82203674316406
25.292,91.1637954711914
